transaction_id,customer_id,transaction_amount,transaction_time,location,ip_address,device_id,is_foreign_transaction,device_change_flag,is_fraud,model_prediction,model_probability,prediction_match
1778257484614235,28,1029.84,2026-05-08 21:10:09.510484,Abuja,132.221.47.244,tablet,0,0,0,0,0.14028581767783777,True
1778257484657484,50,26676.14,2026-05-08 21:10:21.504484,Ibadan,130.197.101.30,mobile,0,0,0,0,0.11423132321028343,True
1778257484631237,58,14384.73,2026-05-08 21:10:22.502439,Ibadan,169.113.199.112,web,0,1,0,1,0.5221805605868164,False
1778257484645996,71,28777.32,2026-05-08 21:10:23.503456,Lagos,104.36.211.210,web,1,0,0,1,0.4500081824060364,False
1778257484659041,20,47773.93,2026-05-08 21:10:31.504484,Kano,40.103.88.73,web,0,0,1,1,0.8296728363466828,True
1778257484658524,49,14734.24,2026-05-08 21:10:36.510484,Kano,165.165.39.116,web,0,0,0,0,0.14526150106009544,True
1778257484645853,85,34207.21,2026-05-08 21:10:38.506438,Ibadan,21.98.178.39,mobile,0,0,0,0,0.13261618597475294,True
1778257484638862,73,18578.62,2026-05-08 21:10:39.507485,Kano,98.51.40.14,web,0,0,0,0,0.12058655519873698,True
1778257484635401,57,43778.37,2026-05-08 21:10:43.508487,Ibadan,35.92.45.206,mobile,1,1,1,1,0.9695531063271642,True
1778257484643475,31,43533.16,2026-05-08 21:10:46.503456,Kano,149.144.5.197,tablet,0,0,1,1,0.8289978152966289,True
1778257484659908,80,46879.4,2026-05-08 21:10:51.510484,Port Harcourt,53.40.105.26,mobile,0,0,1,1,0.7674651637805413,True
1778257484650197,90,37804.1,2026-05-08 21:11:01.511440,Abuja,103.221.221.121,tablet,0,1,0,0,0.25918717075600106,True
1778257484656136,94,13421.25,2026-05-08 21:11:02.523483,Kano,26.118.119.54,tablet,0,0,0,0,0.12262223459422965,True
1778257484664468,44,37344.29,2026-05-08 21:11:16.518459,Ibadan,131.245.161.88,web,1,0,0,1,0.6632115775721261,False
1778257484654343,91,10777.69,2026-05-08 21:11:16.519456,Abuja,229.50.181.161,tablet,0,0,0,0,0.14223532080566842,True
1778257484656656,52,27768.75,2026-05-08 21:11:21.504484,Ibadan,135.122.86.203,tablet,0,1,0,1,0.4597697368192992,False
1778257484635723,32,7618.11,2026-05-08 21:11:24.503456,Ibadan,1.234.187.151,web,0,0,1,0,0.19147729531471433,False
1778257484651346,30,5909.2,2026-05-08 21:11:31.503456,Abuja,177.130.47.2,web,0,0,0,0,0.1715564318550485,True
1778257484642964,10,31387.05,2026-05-08 21:11:31.514443,Abuja,166.26.144.24,mobile,1,0,1,1,0.5029880342056892,True
1778257484623499,63,20017.56,2026-05-08 21:11:37.504484,Port Harcourt,192.79.131.155,tablet,0,0,0,0,0.14736726996249974,True
1778257484626482,16,14772.3,2026-05-08 21:11:38.502439,Lagos,148.139.164.52,mobile,0,0,0,0,0.1531669775528463,True
1778257484664597,83,18095.56,2026-05-08 21:11:42.511440,Lagos,180.177.55.36,web,0,0,0,0,0.15411768596074676,True
1778257484657274,94,33980.21,2026-05-08 21:11:45.523483,Kano,26.118.119.54,tablet,0,0,0,0,0.1165381841306811,True
1778257484660586,34,42154.61,2026-05-08 21:11:51.505483,Abuja,126.40.251.178,mobile,0,0,1,1,0.8156315338983433,True
1778257484659291,74,15358.69,2026-05-08 21:11:53.507485,Lagos,93.220.46.14,tablet,0,0,0,1,0.9116231070251065,False
1778257484626509,82,14649.59,2026-05-08 21:11:53.508487,Lagos,155.118.104.64,tablet,0,0,0,0,0.16102186382957712,True
1778257484637345,81,43401.64,2026-05-08 21:11:58.508487,Kano,52.4.226.87,web,0,0,1,1,0.8554920107598554,True
1778257484640582,84,42312.69,2026-05-08 21:12:01.504484,Lagos,215.169.95.216,web,1,0,1,1,0.9306333274889909,True
1778257484638611,55,23461.38,2026-05-08 21:12:04.502439,Port Harcourt,216.235.51.221,mobile,0,0,0,0,0.12210059705984809,True
1778257484640963,96,46653.23,2026-05-08 21:12:11.524483,Kano,179.68.207.21,tablet,0,0,1,1,0.7985842994009648,True
1778257484636003,33,35581.12,2026-05-08 21:12:27.506438,Lagos,107.77.236.27,mobile,1,1,1,1,0.8001644887251694,True
1778257484654670,23,48749.41,2026-05-08 21:12:49.503456,Kano,43.216.172.243,web,0,0,0,1,0.6919346325505726,False
1778257484664875,37,4683.45,2026-05-08 21:12:52.504484,Port Harcourt,17.155.17.190,mobile,0,0,0,0,0.15983308871815935,True
1778257484614699,22,37740.13,2026-05-08 21:12:57.504484,Ibadan,205.237.173.38,tablet,0,0,0,0,0.07342130950928806,True
1778257484641639,96,9727.75,2026-05-08 21:13:00.524483,Lagos,179.68.207.21,tablet,1,0,0,1,0.45283170884693885,False
1778257484659676,8,42643.62,2026-05-08 21:13:10.519456,Lagos,205.83.180.14,web,0,0,1,1,0.7859120919361018,True
1778257484643437,47,37772.97,2026-05-08 21:13:11.518459,Port Harcourt,129.119.146.11,mobile,0,0,0,0,0.0925047967206512,True
1778257484665257,75,47161.64,2026-05-08 21:13:17.506438,Ibadan,48.84.202.146,tablet,0,0,0,1,0.6918584941304957,False
1778257484656554,94,35812.37,2026-05-08 21:13:17.523483,Kano,26.118.119.54,tablet,0,0,0,0,0.11740954185700422,True
1778257484661204,19,42504.29,2026-05-08 21:13:18.502439,Ibadan,71.222.55.225,tablet,0,0,0,1,0.8168750285540721,False
1778257484661556,95,35739.05,2026-05-08 21:13:18.503456,Lagos,208.44.22.138,mobile,1,0,0,1,0.5079157755445055,False
1778257484648580,4,39189.54,2026-05-08 21:13:18.522484,Kano,229.105.169.32,tablet,0,0,1,0,0.1586301469908629,False
1778257484651277,64,43029.24,2026-05-08 21:13:24.505483,Abuja,138.145.166.215,mobile,0,0,1,1,0.6230987616511571,True
1778257484661864,74,6744.69,2026-05-08 21:13:25.507485,Lagos,93.220.46.14,tablet,0,0,0,1,0.745743267358541,False
1778257484645966,31,1741.7,2026-05-08 21:13:30.503456,Ibadan,209.63.126.28,mobile,1,1,1,1,0.6914219882101764,True
1778257484659863,48,16177.33,2026-05-08 21:13:31.503456,Port Harcourt,43.40.159.134,tablet,0,0,0,0,0.17136221826695308,True
1778257484661193,80,42372.24,2026-05-08 21:13:36.510484,Abuja,53.40.105.26,mobile,1,0,1,1,0.9255132024574092,True
1778257484665495,77,16863.42,2026-05-08 21:13:40.505483,Lagos,239.205.14.8,mobile,0,0,0,0,0.1269487614349373,True
1778257484663128,7,23420.81,2026-05-08 21:13:42.504484,Lagos,53.114.206.30,tablet,0,0,0,0,0.1334213763376528,True
1778257484660389,86,48665.71,2026-05-08 21:13:53.509484,Port Harcourt,138.43.32.142,tablet,0,0,1,1,0.6968597295287342,True
1778257484662787,8,4307.91,2026-05-08 21:13:57.519456,Lagos,205.83.180.14,web,0,0,0,0,0.13411069952517898,True
1778257484662658,2,2332.48,2026-05-08 21:13:59.518459,Lagos,9.224.102.200,web,1,1,1,1,0.5850158280788711,True
1778257484646760,59,6181.05,2026-05-08 21:14:04.504484,Kano,227.55.213.68,web,0,0,0,0,0.16773937606463638,True
1778257484658985,46,42673.33,2026-05-08 21:14:25.501396,Abuja,205.134.237.247,web,0,0,0,1,0.8539429960568135,False
1778257484655776,93,47673.87,2026-05-08 21:14:27.502439,Abuja,96.236.109.139,web,0,0,0,1,0.6849841033863862,False
1778257484660797,20,23939.05,2026-05-08 21:14:30.504484,Kano,40.103.88.73,web,0,0,0,0,0.1087033693004957,True
1778257484643133,97,6639.0,2026-05-08 21:14:30.508487,Ibadan,96.37.112.131,tablet,1,0,0,1,0.6461381735533321,False
1778257484624723,28,12319.14,2026-05-08 21:14:43.510484,Abuja,132.221.47.244,tablet,0,0,0,0,0.13870734517620395,True
1778257484639418,12,31218.78,2026-05-08 21:14:44.508487,Port Harcourt,173.248.50.123,mobile,1,1,0,1,0.6481132198089103,False
1778257484662280,65,15395.48,2026-05-08 21:14:47.504484,Port Harcourt,144.136.9.246,web,0,0,1,0,0.15203058781075557,False
1778257484663907,80,31150.51,2026-05-08 21:15:03.510484,Port Harcourt,53.40.105.26,mobile,0,0,0,0,0.12185811275063084,True
1778257484614049,27,27081.8,2026-05-08 21:15:04.505483,Abuja,131.95.254.221,tablet,0,0,0,0,0.11698232650352672,True
1778257484642271,9,33568.34,2026-05-08 21:15:04.509484,Port Harcourt,194.72.237.152,tablet,0,0,0,0,0.12070472099117036,True
1778257484642674,84,37245.72,2026-05-08 21:15:07.504484,Port Harcourt,59.216.21.31,web,0,0,0,0,0.10869148903078402,True
1778257484646638,47,555.0,2026-05-08 21:15:22.518459,Port Harcourt,129.119.146.11,mobile,0,0,0,0,0.16459451313215787,True
1778257484654785,89,20977.69,2026-05-08 21:15:29.520484,Ibadan,114.76.154.24,web,0,0,0,0,0.11958938117546455,True
1778257484624493,66,27194.17,2026-05-08 21:15:31.507485,Port Harcourt,201.18.127.223,mobile,0,0,0,0,0.11795086167860815,True
1778257484658491,45,22094.83,2026-05-08 21:15:32.513441,Lagos,16.93.181.152,web,0,0,1,0,0.12765183568290234,False
1778257484664901,7,18815.09,2026-05-08 21:15:36.504484,Lagos,53.114.206.30,tablet,0,0,0,0,0.11817386377394473,True
1778257484636766,81,4607.25,2026-05-08 21:15:41.508487,Kano,52.4.226.87,web,0,0,0,0,0.15412319656993004,True
1778257484664462,80,20404.44,2026-05-08 21:15:54.510484,Ibadan,53.40.105.26,mobile,1,0,0,1,0.6116304326998742,False
1778257484645892,43,36763.92,2026-05-08 21:15:57.518459,Port Harcourt,235.100.188.12,tablet,1,1,1,1,0.7668625767653297,True
1778257484661049,86,16854.57,2026-05-08 21:15:59.509484,Port Harcourt,177.226.109.8,tablet,0,0,0,0,0.1305239878543984,True
1778257484660225,1,18321.97,2026-05-08 21:16:09.511440,Lagos,139.201.56.236,tablet,0,1,0,1,0.5794614801872003,False
1778257484657650,54,9385.06,2026-05-08 21:16:10.507485,Abuja,41.152.98.25,mobile,0,0,0,0,0.13084674055252005,True
1778257484642783,69,11647.8,2026-05-08 21:16:11.512485,Port Harcourt,241.150.127.145,web,0,0,1,0,0.14294745550097893,False
1778257484665116,34,28289.07,2026-05-08 21:16:12.505483,Abuja,126.40.251.178,tablet,0,1,1,1,0.5117656235182416,True
1778257484647473,10,5204.03,2026-05-08 21:16:12.514443,Kano,126.107.120.160,mobile,1,0,0,1,0.4755277372872183,False
1778257484661485,49,33943.23,2026-05-08 21:16:14.510484,Kano,133.107.190.79,web,0,0,0,0,0.14565785934778688,True
1778257484661659,20,24035.34,2026-05-08 21:16:16.504484,Kano,40.103.88.73,web,0,0,0,0,0.10806933373798217,True
1778257484635563,57,44952.07,2026-05-08 21:16:16.508487,Port Harcourt,35.92.45.206,mobile,0,0,0,1,0.7003072165045354,False
1778257484647495,10,8980.12,2026-05-08 21:16:26.514443,Abuja,126.107.120.160,mobile,1,0,1,1,0.5958528204902848,True
1778257484646027,97,16655.21,2026-05-08 21:16:28.508487,Lagos,96.37.112.131,tablet,0,0,0,0,0.11864055391578388,True
1778257484645260,96,49374.54,2026-05-08 21:16:30.524483,Kano,179.68.207.21,tablet,0,0,1,1,0.7751118994437202,True
1778257484659323,45,13112.8,2026-05-08 21:16:31.513441,Abuja,84.142.148.158,web,1,0,0,1,0.6363182747313941,False
1778257484640402,73,24963.09,2026-05-08 21:16:33.507485,Kano,98.51.40.14,web,0,0,0,0,0.11987829459294855,True
1778257484661005,1,44863.3,2026-05-08 21:16:35.511440,Lagos,139.201.56.236,mobile,0,1,1,1,0.8587589858868045,True
1778257484629476,16,3548.89,2026-05-08 21:16:38.502439,Kano,34.104.69.208,mobile,1,0,0,1,0.5557005421090679,False
1778257484657325,23,7962.88,2026-05-08 21:16:54.503456,Kano,43.216.172.243,mobile,0,1,0,1,0.4949608420392285,False
1778257484655369,91,17090.2,2026-05-08 21:16:58.519456,Port Harcourt,229.50.181.161,tablet,1,0,0,1,0.648861337892889,False
1778257484665352,7,43177.08,2026-05-08 21:17:08.504484,Lagos,53.114.206.30,tablet,0,0,0,1,0.7170481497579169,False
1778257484642713,6,30041.55,2026-05-08 21:17:14.502439,Kano,78.98.173.144,mobile,0,0,0,0,0.12091336062687695,True
1778257484649228,4,25928.59,2026-05-08 21:17:20.522484,Abuja,229.105.169.32,tablet,1,0,0,1,0.4497400121849009,False
1778257484658108,94,16289.63,2026-05-08 21:17:22.523483,Kano,66.167.2.231,tablet,0,0,0,0,0.12302273781639629,True
1778257484665353,11,10733.01,2026-05-08 21:17:26.509484,Lagos,236.154.192.216,mobile,0,0,0,0,0.14945434212236294,True
1778257484660377,45,41410.93,2026-05-08 21:17:28.513441,Lagos,123.134.176.187,web,0,0,0,1,0.726109377203117,False
1778257484665217,83,34383.88,2026-05-08 21:17:36.511440,Lagos,180.177.55.36,web,0,0,0,0,0.13946427808124498,True
1778257484665254,80,40703.3,2026-05-08 21:17:38.510484,Port Harcourt,53.40.105.26,mobile,0,0,1,1,0.7192038611769026,True
1778257484644802,25,31190.52,2026-05-08 21:17:39.509484,Kano,37.12.16.252,web,0,0,0,0,0.1232145367463892,True
1778257484663985,49,23062.65,2026-05-08 21:17:41.510484,Kano,133.107.190.79,web,0,0,0,0,0.11250681832105584,True
1778257484662762,20,28401.93,2026-05-08 21:17:45.504484,Kano,40.103.88.73,web,0,0,0,0,0.10314645059900523,True
1778257484665213,11,18513.17,2026-05-08 21:17:47.509484,Lagos,39.113.253.163,mobile,0,0,0,0,0.16539066159042548,True
1778257484637047,17,32173.73,2026-05-08 21:17:52.509484,Port Harcourt,202.93.32.185,web,0,0,0,0,0.11352486542303573,True
1778257484651564,71,18266.31,2026-05-08 21:17:58.503456,Abuja,104.36.211.210,web,0,0,0,0,0.1192026937864438,True
1778257484653060,64,49582.02,2026-05-08 21:18:00.505483,Abuja,138.145.166.215,mobile,0,0,0,1,0.8018678759564902,False
1778257484632541,68,16415.84,2026-05-08 21:18:04.503456,Port Harcourt,139.33.229.236,web,0,0,0,0,0.17551295409612075,True
1778257484644652,84,5931.32,2026-05-08 21:18:11.504484,Port Harcourt,59.216.21.31,web,0,0,0,0,0.1313027157111715,True
1778257484624328,22,29428.6,2026-05-08 21:18:12.504484,Ibadan,205.237.173.38,tablet,0,0,0,0,0.10558954754933496,True
1778257484654027,30,3009.23,2026-05-08 21:18:13.503456,Abuja,129.26.250.76,web,0,0,0,0,0.16797205780874103,True
1778257484661864,74,29654.14,2026-05-08 21:18:13.507485,Lagos,93.220.46.14,web,0,1,1,1,0.745743267358541,True
1778257484638242,58,29234.87,2026-05-08 21:18:16.502439,Ibadan,36.46.56.36,web,0,0,0,0,0.11360467414661542,True
1778257484643925,60,9048.48,2026-05-08 21:18:38.503456,Lagos,38.108.12.97,mobile,0,0,0,0,0.13083642466074608,True
1778257484646021,96,4542.28,2026-05-08 21:18:43.524483,Kano,179.68.207.21,tablet,0,0,0,0,0.1406894199528068,True
1778257484647919,85,643.59,2026-05-08 21:18:58.506438,Ibadan,21.98.178.39,mobile,0,0,0,0,0.1519362792196669,True
1778257484651397,10,39298.34,2026-05-08 21:19:18.514443,Lagos,126.107.120.160,mobile,0,0,0,0,0.10919791490901153,True
1778257484664194,95,29592.62,2026-05-08 21:19:21.503456,Port Harcourt,208.44.22.138,mobile,0,0,1,0,0.17028877122826094,False
1778257484661779,50,5941.97,2026-05-08 21:19:22.504484,Ibadan,130.197.101.30,mobile,0,0,0,0,0.14551300592546315,True
1778257484637716,58,46052.68,2026-05-08 21:19:29.502439,Ibadan,36.46.56.36,tablet,0,1,1,1,0.902031406034029,True
1778257484661831,48,5277.83,2026-05-08 21:19:40.503456,Port Harcourt,43.40.159.134,tablet,0,0,0,0,0.15535654758038406,True
1778257484648422,59,31149.01,2026-05-08 21:19:49.504484,Port Harcourt,227.55.213.68,web,1,0,1,1,0.5512268486647843,True
1778257484659136,52,45767.17,2026-05-08 21:19:58.504484,Abuja,135.122.86.203,tablet,1,0,1,1,0.9341415809058294,True
1778257484642982,69,45814.01,2026-05-08 21:20:02.512485,Port Harcourt,241.150.127.145,web,0,0,1,1,0.6550403241157322,True
1778257484651462,90,32364.47,2026-05-08 21:20:21.511440,Abuja,103.221.221.121,tablet,0,0,0,0,0.1242659167781339,True
1778257484646338,31,5316.2,2026-05-08 21:20:23.503456,Kano,209.63.126.28,mobile,0,0,0,0,0.1618803339640442,True
1778257484660899,19,29929.09,2026-05-08 21:20:31.502439,Ibadan,171.123.38.252,mobile,0,1,1,1,0.5150230300122591,True
1778257484639946,55,26590.08,2026-05-08 21:20:39.502439,Port Harcourt,35.60.187.216,mobile,0,0,0,0,0.1164753866051961,True
1778257484643956,6,18982.59,2026-05-08 21:20:44.502439,Kano,78.98.173.144,mobile,0,0,0,0,0.11777454901599584,True
1778257484640360,32,7750.63,2026-05-08 21:20:59.503456,Port Harcourt,1.234.187.151,web,1,0,1,1,0.6312482639160348,True
1778257484664206,1,14330.75,2026-05-08 21:21:02.511440,Ibadan,139.201.56.236,web,1,1,1,1,0.716571939389249,True
1778257484658050,91,37366.11,2026-05-08 21:21:05.519456,Abuja,229.50.181.161,tablet,0,0,0,0,0.14042607900153412,True
1778257484639186,68,16885.68,2026-05-08 21:21:09.503456,Port Harcourt,73.229.101.141,web,0,0,1,0,0.17516111489594405,False
1778257484641927,9,43762.12,2026-05-08 21:21:14.509484,Port Harcourt,173.228.80.169,web,0,1,1,1,0.9369750654907195,True
1778257484658945,54,35695.51,2026-05-08 21:21:22.507485,Abuja,41.152.98.25,mobile,0,0,0,0,0.16012716634200225,True
1778257484627371,63,23241.91,2026-05-08 21:21:23.504484,Abuja,192.79.131.155,tablet,1,0,1,1,0.6805503900444593,True
1778257484649212,97,11156.06,2026-05-08 21:21:24.508487,Ibadan,96.37.112.131,tablet,1,0,1,1,0.6311279336437208,True
1778257484647476,47,2035.75,2026-05-08 21:21:26.518459,Abuja,129.119.146.11,mobile,1,0,1,1,0.5440953929762796,True
1778257484664273,49,17706.53,2026-05-08 21:21:32.510484,Kano,133.107.190.79,web,0,0,0,0,0.12068463510998076,True
1778257484645706,25,47127.94,2026-05-08 21:21:33.509484,Ibadan,37.12.16.252,web,1,0,1,1,0.9668896989307719,True
1778257484629001,82,42018.97,2026-05-08 21:21:43.508487,Lagos,114.203.150.243,tablet,0,0,1,1,0.7777640331333564,True
1778257484628330,66,24775.44,2026-05-08 21:21:45.507485,Abuja,201.18.127.223,tablet,1,1,1,1,0.729376750613439,True
1778257484662780,46,21809.86,2026-05-08 21:21:52.501396,Abuja,205.134.237.247,web,0,0,0,0,0.12758835969537258,True
1778257484647492,60,24402.34,2026-05-08 21:21:52.503456,Lagos,38.108.12.97,mobile,0,0,0,0,0.11560905297139527,True
1778257484627556,28,29903.95,2026-05-08 21:21:52.510484,Abuja,132.221.47.244,tablet,0,0,0,0,0.11258515430146607,True
1778257484637394,33,22893.22,2026-05-08 21:21:53.506438,Ibadan,107.77.236.27,mobile,0,0,0,0,0.13883666401293593,True
1778257484655441,30,30461.19,2026-05-08 21:21:54.503456,Abuja,129.26.250.76,web,0,0,0,0,0.13322088714040786,True
1778257484619161,27,48600.2,2026-05-08 21:21:55.505483,Abuja,131.95.254.221,tablet,0,0,1,1,0.7038984624257832,True
1778257484646404,25,14679.56,2026-05-08 21:22:17.509484,Kano,37.12.16.252,web,0,0,0,0,0.14121871489289925,True
1778257484637264,81,25266.97,2026-05-08 21:22:26.508487,Port Harcourt,52.4.226.87,mobile,1,1,1,1,0.7441045858497431,True
1778257484644198,69,37615.54,2026-05-08 21:22:27.512485,Port Harcourt,241.150.127.145,web,0,0,0,0,0.11945507247931476,True
1778257484660979,19,30086.64,2026-05-08 21:22:33.502439,Ibadan,171.123.38.252,mobile,0,0,0,0,0.11339313256918367,True
1778257484628162,22,36319.01,2026-05-08 21:22:39.504484,Ibadan,46.139.111.179,tablet,0,0,0,0,0.1616119218633615,True
1778257484657320,93,25138.4,2026-05-08 21:22:50.502439,Abuja,96.236.109.139,web,0,0,0,0,0.11907669751914937,True
1778257484663251,30,1075.26,2026-05-08 21:22:50.503456,Abuja,135.208.7.67,web,0,0,0,0,0.1426783851034101,True
1778257484637591,58,23626.92,2026-05-08 21:22:55.502439,Ibadan,36.46.56.36,tablet,0,0,0,0,0.1250391485968941,True
1778257484665395,80,39954.06,2026-05-08 21:22:55.510484,Port Harcourt,53.40.105.26,web,0,1,1,0,0.3056611110739412,False
1778257484638090,17,12717.78,2026-05-08 21:22:56.509484,Port Harcourt,202.93.32.185,web,0,0,0,0,0.1342142238742764,True
1778257484663886,2,38063.88,2026-05-08 21:23:05.518459,Port Harcourt,9.224.102.200,web,0,0,0,0,0.12336091275585509,True
1778257484639838,33,11234.06,2026-05-08 21:23:06.506438,Ibadan,107.77.236.27,mobile,0,0,0,0,0.1533432923352302,True
1778257484663878,46,2372.29,2026-05-08 21:23:07.501396,Abuja,205.134.237.247,web,0,0,0,0,0.15534188549836084,True
1778257484636204,57,16480.35,2026-05-08 21:23:07.508487,Port Harcourt,107.253.100.38,mobile,0,0,0,0,0.13324468941123999,True
1778257484649553,85,18031.59,2026-05-08 21:23:12.506438,Abuja,173.179.246.178,mobile,1,0,1,1,0.5680789119361837,True
1778257484668127,74,31254.69,2026-05-08 21:23:14.507485,Lagos,93.220.46.14,web,0,0,0,0,0.11215040158625217,True
1778257484651009,85,7678.72,2026-05-08 21:23:28.506438,Ibadan,173.179.246.178,mobile,0,0,1,1,0.6458827146697055,True
1778257484667009,8,21541.68,2026-05-08 21:23:30.519456,Kano,172.145.97.250,web,1,0,1,1,0.616525504100279,True
1778257484644141,17,27808.8,2026-05-08 21:23:49.509484,Port Harcourt,202.93.32.185,mobile,0,1,1,1,0.5904262071560152,True
1778257484663106,50,32685.03,2026-05-08 21:24:07.504484,Ibadan,130.197.101.30,mobile,0,0,0,0,0.11818520745268946,True
1778257484642857,9,5922.45,2026-05-08 21:24:13.509484,Port Harcourt,173.228.80.169,web,0,0,0,0,0.15557492894203867,True
1778257484661759,86,32519.46,2026-05-08 21:24:23.509484,Port Harcourt,190.189.144.155,tablet,0,0,0,0,0.13464736118722437,True
1778257484650691,10,34787.64,2026-05-08 21:24:23.514443,Lagos,126.107.120.160,mobile,0,0,0,0,0.12305924767929748,True
1778257484663600,1,43453.65,2026-05-08 21:24:30.511440,Lagos,139.201.56.236,web,0,0,0,1,0.7431020673192216,False
1778257484660414,23,47677.6,2026-05-08 21:24:32.503456,Kano,43.216.172.243,mobile,0,0,0,1,0.7058886713198831,False
1778257484640439,12,17314.46,2026-05-08 21:24:36.508487,Lagos,173.248.50.123,mobile,1,0,1,1,0.6276182766530108,True
1778257484667286,49,46561.9,2026-05-08 21:24:50.510484,Kano,133.107.190.79,web,0,0,0,1,0.6553830647146609,False
1778257484660432,23,7450.17,2026-05-08 21:24:51.503456,Kano,43.216.172.243,mobile,0,0,1,1,0.5706313035731037,True
1778257484649801,60,13809.44,2026-05-08 21:24:53.503456,Lagos,38.108.12.97,mobile,0,0,0,0,0.14218073161890726,True
1778257484645732,43,43856.87,2026-05-08 21:24:54.518459,Abuja,235.100.188.12,tablet,1,0,1,1,0.9393906457291958,True
1778257484619444,27,32048.43,2026-05-08 21:24:55.505483,Abuja,131.95.254.221,tablet,0,0,0,0,0.10289779125600147,True
1778257484663559,95,19837.28,2026-05-08 21:25:01.503456,Port Harcourt,149.144.238.71,mobile,0,0,0,0,0.15938598182656485,True
1778257484640051,73,10447.83,2026-05-08 21:25:01.507485,Kano,98.51.40.14,web,0,0,0,0,0.12129646054675114,True
1778257484666130,95,16792.94,2026-05-08 21:25:09.503456,Port Harcourt,149.144.238.71,mobile,0,0,1,1,0.6243735887569124,True
1778257484656838,89,34493.54,2026-05-08 21:25:10.520484,Ibadan,114.76.154.24,web,0,0,0,0,0.2104620084034332,True
1778257484650214,4,23285.88,2026-05-08 21:25:37.522484,Kano,229.105.169.32,tablet,0,0,0,0,0.12309168327116547,True
1778257484635728,16,49743.96,2026-05-08 21:25:56.502439,Lagos,34.104.69.208,mobile,0,0,0,1,0.7752975127175451,False
1778257484664823,1,49532.98,2026-05-08 21:26:01.511440,Lagos,139.201.56.236,web,0,0,1,1,0.6548416370976254,True
1778257484660688,4,44541.26,2026-05-08 21:26:11.522484,Kano,229.105.169.32,tablet,0,0,0,1,0.6921181955532104,False
1778257484627977,66,30218.64,2026-05-08 21:26:17.507485,Port Harcourt,66.193.101.53,tablet,0,0,0,0,0.12333269417071091,True
1778257484629184,28,21896.33,2026-05-08 21:26:18.510484,Abuja,132.221.47.244,tablet,0,0,0,0,0.12144518710523403,True
1778257484652289,84,25023.22,2026-05-08 21:26:21.504484,Port Harcourt,59.216.21.31,web,0,0,0,0,0.12516949866621851,True
1778257484639869,58,46339.35,2026-05-08 21:26:23.502439,Ibadan,36.46.56.36,web,0,1,1,1,0.9385718740003149,True
1778257484629144,82,22292.63,2026-05-08 21:26:41.508487,Lagos,114.203.150.243,tablet,0,0,0,0,0.1336314103624265,True
1778257484651755,10,24396.67,2026-05-08 21:26:42.514443,Lagos,126.107.120.160,mobile,0,0,0,0,0.12049343813953321,True
1778257484663527,50,3744.59,2026-05-08 21:26:44.504484,Ibadan,130.197.101.30,mobile,0,0,0,0,0.14006892570528398,True
1778257484658447,54,19020.03,2026-05-08 21:26:49.507485,Ibadan,41.152.98.25,mobile,1,0,1,1,0.6288858677256371,True
1778257484651987,71,2844.92,2026-05-08 21:26:57.503456,Abuja,73.85.160.22,web,0,0,0,0,0.11447651280092574,True
1778257484653549,84,38004.57,2026-05-08 21:26:59.504484,Port Harcourt,59.216.21.31,web,0,0,0,0,0.11987804183362882,True
1778257484661115,52,39886.33,2026-05-08 21:27:04.504484,Ibadan,44.105.128.16,tablet,0,0,0,0,0.09964146205871051,True
1778257484664527,1,18514.19,2026-05-08 21:27:06.511440,Lagos,139.201.56.236,web,0,0,0,0,0.10659056043270705,True
1778257484658520,91,1601.29,2026-05-08 21:27:07.519456,Abuja,229.50.181.161,web,0,1,1,1,0.5288745138564338,True
1778257484663648,45,27942.2,2026-05-08 21:27:13.513441,Lagos,123.134.176.187,web,0,0,0,0,0.14845889305231894,True
1778257484660983,94,2989.06,2026-05-08 21:27:16.523483,Kano,66.167.2.231,tablet,0,0,0,0,0.12102886663943702,True
1778257484658874,89,26358.62,2026-05-08 21:27:29.520484,Ibadan,114.76.154.24,web,0,0,1,0,0.12699426458753962,False
1778257484653334,90,43057.62,2026-05-08 21:27:34.511440,Abuja,103.221.221.121,tablet,0,0,1,1,0.7974910196257897,True
1778257484646641,32,30733.86,2026-05-08 21:27:35.503456,Ibadan,1.234.187.151,web,0,0,0,0,0.14956413273843613,True
1778257484647053,96,22047.13,2026-05-08 21:27:35.524483,Kano,179.68.207.21,tablet,0,0,0,0,0.11635467471432494,True
1778257484654796,64,40130.8,2026-05-08 21:27:36.505483,Lagos,138.145.166.215,mobile,1,0,1,1,0.7625981598655662,True
1778257484653440,97,33031.14,2026-05-08 21:27:41.508487,Lagos,96.37.112.131,tablet,0,0,0,0,0.11408811229347725,True
1778257484655011,97,34330.88,2026-05-08 21:27:48.508487,Lagos,96.37.112.131,tablet,0,0,0,1,0.5065122334095103,False
1778257484664983,30,34041.93,2026-05-08 21:27:51.503456,Abuja,135.208.7.67,web,0,0,0,0,0.10811358689778974,True
1778257484641989,12,49886.07,2026-05-08 21:27:56.508487,Port Harcourt,173.248.50.123,mobile,1,0,1,1,0.9577689346821796,True
1778257484637712,57,9630.66,2026-05-08 21:27:59.508487,Port Harcourt,107.253.100.38,mobile,0,0,0,0,0.13368903855138792,True
1778257484647120,25,26623.38,2026-05-08 21:27:59.509484,Kano,37.12.16.252,web,0,0,0,0,0.1380840399645556,True
